channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,
0,13,1750,0,25000000,130758408,-1018770.938,53.158638,1838.309469,212347.2492,477900.98,1,23,-500,0,25000000,-136922000,-1339393.25,51.92197,-433.166849,-417542.5291,477900.98,2,3,750,0,25000000,-117274992,-1901662.625,50.83828,770.901727,467252.2569,477900.98,3,19,2750,0,25000000,-92982720,1253620.875,48.30851,2615.455011,1666582.499,477900.98,4,10,750,0,25000000,-55019968,154337.6563,44.046478,638.635032,3413709.637,477900.98,5,6,-500,0,25000000,90807336,1559133.625,47.953148,-521.41409,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-74040.125,48.975792,-2802.356327,1571436.206,477900.98, 
0,13,1750,0,25000000,133405936,339754.0313,51.971813,1837.773775,211998.2135,477901.98,1,23,-500,0,25000000,-136922000,-1339393.25,51.92197,-433.166849,-417542.5291,477900.98,2,3,750,0,25000000,-117274992,-1901662.625,50.83828,770.901727,467252.2569,477900.98,3,19,2750,0,25000000,-92982720,1253620.875,48.30851,2615.455011,1666582.499,477900.98,4,10,750,0,25000000,-55019968,154337.6563,44.046478,638.635032,3413709.637,477900.98,5,6,-500,0,25000000,90807336,1559133.625,47.953148,-521.41409,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-74040.125,48.975792,-2802.356327,1571436.206,477900.98, 
0,13,1750,0,25000000,133405936,339754.0313,51.971813,1837.773775,211998.2135,477901.98,1,23,-500,0,25000000,-137747584,1040693.063,51.576294,-430.889357,-417457.3832,477901.98,2,3,750,0,25000000,-117274992,-1901662.625,50.83828,770.901727,467252.2569,477900.98,3,19,2750,0,25000000,-92982720,1253620.875,48.30851,2615.455011,1666582.499,477900.98,4,10,750,0,25000000,-55019968,154337.6563,44.046478,638.635032,3413709.637,477900.98,5,6,-500,0,25000000,90807336,1559133.625,47.953148,-521.41409,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-74040.125,48.975792,-2802.356327,1571436.206,477900.98, 
0,13,1750,0,25000000,133405936,339754.0313,51.971813,1837.773775,211998.2135,477901.98,1,23,-500,0,25000000,-137747584,1040693.063,51.576294,-430.889357,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-453615.4375,50.463001,769.515786,467104.9625,477901.98,3,19,2750,0,25000000,-92982720,1253620.875,48.30851,2615.455011,1666582.499,477900.98,4,10,750,0,25000000,-55019968,154337.6563,44.046478,638.635032,3413709.637,477900.98,5,6,-500,0,25000000,90807336,1559133.625,47.953148,-521.41409,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-74040.125,48.975792,-2802.356327,1571436.206,477900.98, 
0,13,1750,0,25000000,133405936,339754.0313,51.971813,1837.773775,211998.2135,477901.98,1,23,-500,0,25000000,-137747584,1040693.063,51.576294,-430.889357,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-453615.4375,50.463001,769.515786,467104.9625,477901.98,3,19,2750,0,25000000,-95132416,-717956.8125,49.415703,2614.361954,1666084.025,477901.98,4,10,750,0,25000000,-55019968,154337.6563,44.046478,638.635032,3413709.637,477900.98,5,6,-500,0,25000000,90807336,1559133.625,47.953148,-521.41409,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-74040.125,48.975792,-2802.356327,1571436.206,477900.98, 
0,13,1750,0,25000000,133405936,339754.0313,51.971813,1837.773775,211998.2135,477901.98,1,23,-500,0,25000000,-137747584,1040693.063,51.576294,-430.889357,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-453615.4375,50.463001,769.515786,467104.9625,477901.98,3,19,2750,0,25000000,-95132416,-717956.8125,49.415703,2614.361954,1666084.025,477901.98,4,10,750,0,25000000,50754824,-350738.3125,43.381622,636.787435,3413588.467,477901.98,5,6,-500,0,25000000,90807336,1559133.625,47.953148,-521.41409,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-74040.125,48.975792,-2802.356327,1571436.206,477900.98, 
0,13,1750,0,25000000,133405936,339754.0313,51.971813,1837.773775,211998.2135,477901.98,1,23,-500,0,25000000,-137747584,1040693.063,51.576294,-430.889357,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-453615.4375,50.463001,769.515786,467104.9625,477901.98,3,19,2750,0,25000000,-95132416,-717956.8125,49.415703,2614.361954,1666084.025,477901.98,4,10,750,0,25000000,50754824,-350738.3125,43.381622,636.787435,3413588.467,477901.98,5,6,-500,0,25000000,90833880,553221.875,47.944271,-517.806564,1393775.965,477901.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-74040.125,48.975792,-2802.356327,1571436.206,477900.98, 
0,13,1750,0,25000000,133405936,339754.0313,51.971813,1837.773775,211998.2135,477901.98,1,23,-500,0,25000000,-137747584,1040693.063,51.576294,-430.889357,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-453615.4375,50.463001,769.515786,467104.9625,477901.98,3,19,2750,0,25000000,-95132416,-717956.8125,49.415703,2614.361954,1666084.025,477901.98,4,10,750,0,25000000,50754824,-350738.3125,43.381622,636.787435,3413588.467,477901.98,5,6,-500,0,25000000,90833880,553221.875,47.944271,-517.806564,1393775.965,477901.98,6,7,1750,0,25000000,92880768,-2490921,47.216488,1855.028048,2167759.972,477901.98,7,16,-2750,0,25000000,102843816,-74040.125,48.975792,-2802.356327,1571436.206,477900.98, 
0,13,1750,0,25000000,133405936,339754.0313,51.971813,1837.773775,211998.2135,477901.98,1,23,-500,0,25000000,-137747584,1040693.063,51.576294,-430.889357,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-453615.4375,50.463001,769.515786,467104.9625,477901.98,3,19,2750,0,25000000,-95132416,-717956.8125,49.415703,2614.361954,1666084.025,477901.98,4,10,750,0,25000000,50754824,-350738.3125,43.381622,636.787435,3413588.467,477901.98,5,6,-500,0,25000000,90833880,553221.875,47.944271,-517.806564,1393775.965,477901.98,6,7,1750,0,25000000,92880768,-2490921,47.216488,1855.028048,2167759.972,477901.98,7,16,-2750,0,25000000,107123032,452248.2188,48.914982,-2800.703038,1571969.382,477901.98, 
0,13,1750,0,25000000,135511744,2229318.75,51.691357,1838.229781,211649.7855,477902.98,1,23,-500,0,25000000,-137747584,1040693.063,51.576294,-430.889357,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-453615.4375,50.463001,769.515786,467104.9625,477901.98,3,19,2750,0,25000000,-95132416,-717956.8125,49.415703,2614.361954,1666084.025,477901.98,4,10,750,0,25000000,50754824,-350738.3125,43.381622,636.787435,3413588.467,477901.98,5,6,-500,0,25000000,90833880,553221.875,47.944271,-517.806564,1393775.965,477901.98,6,7,1750,0,25000000,92880768,-2490921,47.216488,1855.028048,2167759.972,477901.98,7,16,-2750,0,25000000,107123032,452248.2188,48.914982,-2800.703038,1571969.382,477901.98, 
