channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,channel,prn,acq_doppler_hz,acq_doppler_step,fs,prompt_i,prompt_q,cn0_db_hz,carrier_doppler_hz,pseudorange_m,rx_time,
0,10,750,0,25000000,-55014004,122420.1563,44.047295,638.65354,3413709.673,477900.98,1,23,-500,0,25000000,-136922000,-1339538.5,51.922253,-433.166792,-417542.5291,477900.98,2,3,750,0,25000000,-117274992,-1901588.375,50.837475,770.901722,467252.2569,477900.98,3,19,2750,0,25000000,92982696,-1254790.25,48.308243,2615.455011,1666582.499,477900.98,4,13,1750,0,25000000,130756952,-1018340.438,53.15815,1838.309221,212347.2492,477900.98,5,6,-500,0,25000000,-90806400,-1560893.75,47.953396,-521.415327,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-73976.78125,48.975853,-2802.356635,1571436.206,477900.98, 
0,10,750,0,25000000,50776528,-364406.125,43.38192,636.778828,3413588.503,477901.98,1,23,-500,0,25000000,-136922000,-1339538.5,51.922253,-433.166792,-417542.5291,477900.98,2,3,750,0,25000000,-117274992,-1901588.375,50.837475,770.901722,467252.2569,477900.98,3,19,2750,0,25000000,92982696,-1254790.25,48.308243,2615.455011,1666582.499,477900.98,4,13,1750,0,25000000,130756952,-1018340.438,53.15815,1838.309221,212347.2492,477900.98,5,6,-500,0,25000000,-90806400,-1560893.75,47.953396,-521.415327,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-73976.78125,48.975853,-2802.356635,1571436.206,477900.98, 
0,10,750,0,25000000,50776528,-364406.125,43.38192,636.778828,3413588.503,477901.98,1,23,-500,0,25000000,-137744112,1045850.25,51.576584,-430.88973,-417457.3832,477901.98,2,3,750,0,25000000,-117274992,-1901588.375,50.837475,770.901722,467252.2569,477900.98,3,19,2750,0,25000000,92982696,-1254790.25,48.308243,2615.455011,1666582.499,477900.98,4,13,1750,0,25000000,130756952,-1018340.438,53.15815,1838.309221,212347.2492,477900.98,5,6,-500,0,25000000,-90806400,-1560893.75,47.953396,-521.415327,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-73976.78125,48.975853,-2802.356635,1571436.206,477900.98, 
0,10,750,0,25000000,50776528,-364406.125,43.38192,636.778828,3413588.503,477901.98,1,23,-500,0,25000000,-137744112,1045850.25,51.576584,-430.88973,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-452629.5625,50.463818,769.515691,467104.9625,477901.98,3,19,2750,0,25000000,92982696,-1254790.25,48.308243,2615.455011,1666582.499,477900.98,4,13,1750,0,25000000,130756952,-1018340.438,53.15815,1838.309221,212347.2492,477900.98,5,6,-500,0,25000000,-90806400,-1560893.75,47.953396,-521.415327,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-73976.78125,48.975853,-2802.356635,1571436.206,477900.98, 
0,10,750,0,25000000,50776528,-364406.125,43.38192,636.778828,3413588.503,477901.98,1,23,-500,0,25000000,-137744112,1045850.25,51.576584,-430.88973,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-452629.5625,50.463818,769.515691,467104.9625,477901.98,3,19,2750,0,25000000,95131616,721903.125,49.416088,2614.36072,1666084.025,477901.98,4,13,1750,0,25000000,130756952,-1018340.438,53.15815,1838.309221,212347.2492,477900.98,5,6,-500,0,25000000,-90806400,-1560893.75,47.953396,-521.415327,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-73976.78125,48.975853,-2802.356635,1571436.206,477900.98, 
0,10,750,0,25000000,50776528,-364406.125,43.38192,636.778828,3413588.503,477901.98,1,23,-500,0,25000000,-137744112,1045850.25,51.576584,-430.88973,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-452629.5625,50.463818,769.515691,467104.9625,477901.98,3,19,2750,0,25000000,95131616,721903.125,49.416088,2614.36072,1666084.025,477901.98,4,13,1750,0,25000000,133405936,339754.0313,51.972012,1837.773775,211998.2135,477901.98,5,6,-500,0,25000000,-90806400,-1560893.75,47.953396,-521.415327,1393677.471,477900.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-73976.78125,48.975853,-2802.356635,1571436.206,477900.98, 
0,10,750,0,25000000,50776528,-364406.125,43.38192,636.778828,3413588.503,477901.98,1,23,-500,0,25000000,-137744112,1045850.25,51.576584,-430.88973,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-452629.5625,50.463818,769.515691,467104.9625,477901.98,3,19,2750,0,25000000,95131616,721903.125,49.416088,2614.36072,1666084.025,477901.98,4,13,1750,0,25000000,133405936,339754.0313,51.972012,1837.773775,211998.2135,477901.98,5,6,-500,0,25000000,-90832616,-552176,47.944443,-517.806214,1393775.965,477901.98,6,7,1750,0,25000000,94070680,-974673.9375,48.660912,1854.538134,2168113.046,477900.98,7,16,-2750,0,25000000,102843816,-73976.78125,48.975853,-2802.356635,1571436.206,477900.98, 
0,10,750,0,25000000,50776528,-364406.125,43.38192,636.778828,3413588.503,477901.98,1,23,-500,0,25000000,-137744112,1045850.25,51.576584,-430.88973,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-452629.5625,50.463818,769.515691,467104.9625,477901.98,3,19,2750,0,25000000,95131616,721903.125,49.416088,2614.36072,1666084.025,477901.98,4,13,1750,0,25000000,133405936,339754.0313,51.972012,1837.773775,211998.2135,477901.98,5,6,-500,0,25000000,-90832616,-552176,47.944443,-517.806214,1393775.965,477901.98,6,7,1750,0,25000000,92880768,-2490921,47.216488,1855.028048,2167759.972,477901.98,7,16,-2750,0,25000000,102843816,-73976.78125,48.975853,-2802.356635,1571436.206,477900.98, 
0,10,750,0,25000000,50776528,-364406.125,43.38192,636.778828,3413588.503,477901.98,1,23,-500,0,25000000,-137744112,1045850.25,51.576584,-430.88973,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-452629.5625,50.463818,769.515691,467104.9625,477901.98,3,19,2750,0,25000000,95131616,721903.125,49.416088,2614.36072,1666084.025,477901.98,4,13,1750,0,25000000,133405936,339754.0313,51.972012,1837.773775,211998.2135,477901.98,5,6,-500,0,25000000,-90832616,-552176,47.944443,-517.806214,1393775.965,477901.98,6,7,1750,0,25000000,92880768,-2490921,47.216488,1855.028048,2167759.972,477901.98,7,16,-2750,0,25000000,107128840,439406.0625,48.914986,-2800.703586,1571969.382,477901.98, 
0,10,750,0,25000000,-49580536,979652.3125,42.639881,637.421927,3413468.87,477902.98,1,23,-500,0,25000000,-137744112,1045850.25,51.576584,-430.88973,-417457.3832,477901.98,2,3,750,0,25000000,-116668192,-452629.5625,50.463818,769.515691,467104.9625,477901.98,3,19,2750,0,25000000,95131616,721903.125,49.416088,2614.36072,1666084.025,477901.98,4,13,1750,0,25000000,133405936,339754.0313,51.972012,1837.773775,211998.2135,477901.98,5,6,-500,0,25000000,-90832616,-552176,47.944443,-517.806214,1393775.965,477901.98,6,7,1750,0,25000000,92880768,-2490921,47.216488,1855.028048,2167759.972,477901.98,7,16,-2750,0,25000000,107128840,439406.0625,48.914986,-2800.703586,1571969.382,477901.98, 
